"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
864296108504385792,"https://www.airbnb.com/rooms/864296108504385729",20240503175201,19847,"city scrape","Mimi","https://a0.muscache.com/pictures/miso/Hosting-864296108504385729/original/e10d71ef-45f2-4146-b5df-a2c888f6bc27.jpeg",19516862,"https://www.airbnb.com/users/show/19516862","Cris",16287,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-19516862/original/cd3a2018-9429-4738-ac75-2280390c1b01.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-19516862/original/cd3a2018-9429-4738-ac75-2280390c1b01.jpeg?aki_policy=profile_x_medium",7,10,TRUE,TRUE,"Lausanne",46.518853,6.6261114,"Entire rental unit","Entire home/apt",2,"1 bath",0,2,365,2,2,365,365,2,365,TRUE,0,0,0,28,19847,45,42,0,19477,19702,4.82,4.82,4.93,4.93,4.87,4.8,4.62,FALSE,6,3,3,0,3.64,100,98,63.5
864440468679003904,"https://www.airbnb.com/rooms/864440468679003943",20240503175201,19847,"city scrape","Appartement de 3.5 p. à Villars","https://a0.muscache.com/pictures/miso/Hosting-864440468679003943/original/bd5e00b5-226e-45d2-9fc6-6d5a1a5b7401.jpeg",376956953,"https://www.airbnb.com/users/show/376956953","Celine",18591,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-376956953/original/8820b66e-30bf-4950-9175-07e893bf37f4.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-376956953/original/8820b66e-30bf-4950-9175-07e893bf37f4.jpeg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Ollon",46.3008293803508,7.04307116568089,"Entire rental unit","Entire home/apt",5,"1 bath",0,2,14,2,2,14,14,2,14,TRUE,23,45,59,224,19847,10,10,1,19490,19820,5,5,5,5,5,4.9,4.9,FALSE,1,1,0,0,0.84,100,89,19.2
864930324072883072,"https://www.airbnb.com/rooms/864930324072883063",20240503175201,19847,"city scrape","Magnifique studio avec vue - Balcon - Hypercentre","https://a0.muscache.com/pictures/miso/Hosting-864930324072883063/original/617a26a5-ea3d-43fb-b309-91021cc24e73.jpeg",395211588,"https://www.airbnb.com/users/show/395211588","Christelle",18719,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/3bfbffdd-bf88-4d18-9574-1cc84c5582a1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3bfbffdd-bf88-4d18-9574-1cc84c5582a1.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Lausanne",46.52421,6.62321,"Entire rental unit","Entire home/apt",2,"1 bath",0,2,360,2,2,360,360,2,360,TRUE,8,8,33,308,19847,8,7,0,19478,19784,4.5,4.5,4.75,4.63,4.5,4.88,4,FALSE,1,1,0,0,0.65,100,100,56.5
865303335802586752,"https://www.airbnb.com/rooms/865303335802586814",20240503175201,19846,"city scrape","5 minutes from the lake","https://a0.muscache.com/pictures/miso/Hosting-865303335802586814/original/6cdfa9b3-24fe-4c01-abac-0b35702e1e8a.jpeg",509161071,"https://www.airbnb.com/users/show/509161071","Elisabeth",19455,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-509161071/original/2e3d5ec6-5240-4b02-8c90-ff721716ffc5.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-509161071/original/2e3d5ec6-5240-4b02-8c90-ff721716ffc5.jpeg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Lutry",46.5073143142266,6.68809220194817,"Entire home","Entire home/apt",5,"1.5 baths",4,3,365,3,3,365,365,3,365,TRUE,30,60,90,358,19846,1,1,0,19608,19608,1,2,2,1,1,3,2,TRUE,1,1,0,0,0.13,100,100,48.6
866436184384205056,"https://www.airbnb.com/rooms/866436184384205038",20240503175201,19847,"city scrape","Cosy & Calm Private Room","https://a0.muscache.com/pictures/airflow/Hosting-866436184384205038/original/ca124816-e911-487c-bed2-661435712467.jpg",43742268,"https://www.airbnb.com/users/show/43742268","Alberto",16687,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-43742268/original/659eb2e8-62d8-4778-93b8-6eeb68f8591a.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-43742268/original/659eb2e8-62d8-4778-93b8-6eeb68f8591a.jpeg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Lausanne",46.51504,6.62868,"Private room in rental unit","Private room",2,"1 shared bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,10,30,32,99,19847,35,34,4,19462,19839,4.89,4.89,4.91,4.86,4.91,4.89,4.6,TRUE,1,0,1,0,2.72,91,100,105
867067438092558720,"https://www.airbnb.com/rooms/867067438092558701",20240503175201,19846,"city scrape","Chambre aux cascades du moulin","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY3MDY3NDM4MDkyNTU4NzAx/original/1862236d-f6bd-4f8f-96a6-0426ec6bd00e.jpeg",509518209,"https://www.airbnb.com/users/show/509518209","Nathalie",19458,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/02ae6034-896f-434c-a8c5-19723a4be4ff.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/02ae6034-896f-434c-a8c5-19723a4be4ff.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Bioley-Magnoux",46.71664,6.71104,"Private room in rental unit","Private room",2,"1 shared bath",1,1,365,1,1,365,365,1,365,TRUE,1,31,61,335,19846,19,17,1,19468,19844,4.89,4.89,4.89,4.94,4.94,4.94,4.83,FALSE,1,0,1,0,1.5,100,96,40
867157357251698176,"https://www.airbnb.com/rooms/867157357251698201",20240503175201,19847,"city scrape","Joli 2 pièces au centre de Gryon","https://a0.muscache.com/pictures/miso/Hosting-867157357251698201/original/e181242d-1815-452a-a8e7-e959ff472508.jpeg",422169594,"https://www.airbnb.com/users/show/422169594","Doms",18878,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/4e0cc7e8-3da5-4233-a4bf-8834e12eb4fd.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4e0cc7e8-3da5-4233-a4bf-8834e12eb4fd.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Gryon",46.2741911486783,7.06466361880302,"Entire rental unit","Entire home/apt",2,"1.5 baths",0,2,1125,2,2,1125,1125,2,1125,TRUE,25,46,60,179,19847,13,13,0,19554,19694,4.62,4.62,4.77,4.77,4.85,4.46,4.38,FALSE,1,1,0,0,1.33,100,74,27.5
867466363028153472,"https://www.airbnb.com/rooms/867466363028153528",20240503175201,19846,"city scrape","Joli Appartement, Très Calme, Proche des Pistes","https://a0.muscache.com/pictures/miso/Hosting-867466363028153528/original/abea4b6e-115c-46e8-92e7-07b6654b0b94.jpeg",496691768,"https://www.airbnb.com/users/show/496691768","Paul",19375,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/b4e75008-eefd-45ac-b1ee-173460194454.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b4e75008-eefd-45ac-b1ee-173460194454.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Leysin",46.34571,7.01671,"Entire rental unit","Entire home/apt",6,"1.5 baths",0,6,14,6,6,14,14,6,14,TRUE,26,55,85,262,19846,7,7,0,19582,19791,4.71,4.86,4.57,5,4.86,4.71,4.71,FALSE,1,1,0,0,0.79,100,100,25
867969681528589696,"https://www.airbnb.com/rooms/867969681528589667",20240503175201,19846,"city scrape","Chalet - Les Diablerets","https://a0.muscache.com/pictures/miso/Hosting-867969681528589667/original/062d96ce-c137-4eda-bceb-2211dfe00711.jpeg",509243913,"https://www.airbnb.com/users/show/509243913","Claire",19456,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/6c59e752-1b88-474a-889f-f2098cffc40b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6c59e752-1b88-474a-889f-f2098cffc40b.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Ormont-Dessus",46.3506644,7.1586254,"Entire chalet","Entire home/apt",10,"2.5 baths",8,2,80,2,4,80,80,2.5,80,TRUE,29,59,89,179,19846,3,3,0,19721,19792,5,5,4.67,5,5,5,5,FALSE,1,1,0,0,0.71,100,75,25.9
869365486688574848,"https://www.airbnb.com/rooms/869365486688574810",20240503175201,19846,"city scrape","Le Tréchadèze B - Les Diablerets","https://a0.muscache.com/pictures/miso/Hosting-869365486688574810/original/01340f4d-174a-46fd-b1ca-5cb4f1d3b6e8.jpeg",13228745,"https://www.airbnb.com/users/show/13228745","Justine",16146,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/16a0e36e-0921-478a-a5f8-3072ed043e8a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/16a0e36e-0921-478a-a5f8-3072ed043e8a.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Ormont-Dessus",46.3520281,7.1682277,"Entire rental unit","Entire home/apt",6,"1 bath",5,3,30,3,7,30,30,3.3,30,TRUE,23,53,77,313,19846,4,4,0,19581,19777,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.45,100,64,30
870145621016744064,"https://www.airbnb.com/rooms/870145621016744098",20240503175201,19846,"city scrape","Geneva - Nice place in Lavaux","https://a0.muscache.com/pictures/df806a9f-7b65-47c6-a55a-e9945dcff260.jpg",305326231,"https://www.airbnb.com/users/show/305326231","Carlos",18198,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/a98543a1-bd6c-421a-a04b-541100028268.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a98543a1-bd6c-421a-a04b-541100028268.jpg?aki_policy=profile_x_medium",6,6,TRUE,TRUE,"Rivaz",46.47618,6.77881,"Private room in rental unit","Private room",2,"2 shared baths",2,1,365,1,1,365,365,1,365,TRUE,0,0,0,0,19846,80,80,0,19481,19660,4.74,4.76,4.79,4.81,4.93,4.79,4.81,TRUE,5,0,5,0,6.56,100,98,58
870176296077579904,"https://www.airbnb.com/rooms/870176296077579858",20240503175201,19847,"city scrape","Votre chambre à Lausanne","https://a0.muscache.com/pictures/miso/Hosting-870176296077579858/original/e89275d7-4374-41d2-8558-b2c62d2d0917.jpeg",313769062,"https://www.airbnb.com/users/show/313769062","Jeshua",18232,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/User-313769062/original/16f14c22-3d48-48d7-8beb-b405dc013fb2.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-313769062/original/16f14c22-3d48-48d7-8beb-b405dc013fb2.jpeg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Lausanne",46.5276868,6.6488162,"Private room in rental unit","Private room",2,"1.5 shared baths",1,1,365,1,1,365,365,1,365,TRUE,0,0,0,246,19847,7,4,0,19465,19742,4.86,4.71,4.43,4.86,5,4.71,4.86,FALSE,1,0,1,0,0.55,0,25,60
870799409633529344,"https://www.airbnb.com/rooms/870799409633529359",20240503175201,19846,"city scrape","Two gable rooms on Lake Geneva","https://a0.muscache.com/pictures/miso/Hosting-870799409633529359/original/6c477685-9126-4764-b497-cc54bbe96d4e.jpeg",26124214,"https://www.airbnb.com/users/show/26124214","Maya",16449,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/2fe76912-3d41-4194-92e3-d7d54d5b9664.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2fe76912-3d41-4194-92e3-d7d54d5b9664.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Bourg-en-Lavaux",46.48845211961,6.73244389685281,"Private room in home","Private room",2,"1 shared bath",2,2,60,2,2,60,60,2,60,TRUE,0,1,14,93,19846,5,5,0,19498,19588,5,5,4.8,5,5,5,5,FALSE,1,0,1,0,0.43,100,100,140
870823604329307392,"https://www.airbnb.com/rooms/870823604329307387",20240503175201,19846,"city scrape","Appt calme proche Nyon/Lausanne","https://a0.muscache.com/pictures/miso/Hosting-870823604329307387/original/91e2c26e-4811-4211-a8f3-b881880d6130.jpeg",444876655,"https://www.airbnb.com/users/show/444876655","Issaga",19036,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/1bd00ec8-5679-4ecf-92a3-132947dab81b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1bd00ec8-5679-4ecf-92a3-132947dab81b.jpg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Gilly",46.4562365,6.2968108,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,21,51,80,355,19846,3,3,0,19487,19799,5,5,4.67,5,5,5,5,FALSE,1,1,0,0,0.25,100,92,42.5
871074079231424256,"https://www.airbnb.com/rooms/871074079231424224",20240503175201,19847,"city scrape","Lausanne prêt du lac et Gare","https://a0.muscache.com/pictures/517f33f2-049a-4100-bc8a-41e20f5dfb38.jpg",123666213,"https://www.airbnb.com/users/show/123666213","Haruna",17256,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/User-123666213/original/4998575d-9c26-4cdb-902f-851b42887b5b.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-123666213/original/4998575d-9c26-4cdb-902f-851b42887b5b.jpeg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Pully",46.51052,6.64106,"Private room in bed and breakfast","Private room",2,"1.5 shared baths",0,1,1125,1,1,1125,1125,1,1125,TRUE,25,55,84,359,19847,35,34,0,19469,19716,4.89,4.91,4.57,4.89,4.91,4.89,4.83,FALSE,1,0,1,0,2.77,63,83,80
871564921593883008,"https://www.airbnb.com/rooms/871564921593882971",20240503175201,19846,"city scrape","Habitación de alquiler en el corazón de la Riviera","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODcxNTY0OTIxNTkzODgyOTcx/original/b6919485-5335-45fb-96c3-29967ccdb1ed.jpeg",510450315,"https://www.airbnb.com/users/show/510450315","ErickJnthan",19464,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/User-510450315/original/fa1c986e-7d62-409f-a7e4-d6582b5b1fd9.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-510450315/original/fa1c986e-7d62-409f-a7e4-d6582b5b1fd9.jpeg?aki_policy=profile_x_medium",1,3,TRUE,TRUE,"Vevey",46.46715,6.83859,"Private room in rental unit","Private room",2,"1 shared bath",0,1,1125,1,1,1125,1125,1,1125,TRUE,29,59,89,364,19846,9,8,0,19477,19642,4.89,4.89,4.89,4.89,4.89,4.89,4.89,FALSE,1,0,1,0,0.73,100,78,80
871594861744839040,"https://www.airbnb.com/rooms/871594861744839005",20240503175201,19846,"city scrape","Bel appartement avec balcon à 2 min de la plage","https://a0.muscache.com/pictures/650a8ede-d193-4c84-953c-f8a1930c958f.jpg",510458379,"https://www.airbnb.com/users/show/510458379","Pierre",19464,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/User-510458379/original/b023363d-2219-486a-a14b-85847ef491e2.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-510458379/original/b023363d-2219-486a-a14b-85847ef491e2.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Lutry",46.5011191565958,6.6927000736801,"Entire rental unit","Entire home/apt",2,"1 bath",1,10,60,10,10,60,60,10,60,TRUE,0,20,50,50,19846,9,9,0,19489,19659,4.89,5,5,5,5,4.89,4.89,FALSE,1,1,0,0,0.75,100,78,35
871742325129387776,"https://www.airbnb.com/rooms/871742325129387822",20240503175201,19846,"city scrape","Maison familiale mitoyenne tout près du lac.","https://a0.muscache.com/pictures/miso/Hosting-871742325129387822/original/94134cad-ee30-467e-b25a-ece67998a4fd.jpeg",126101930,"https://www.airbnb.com/users/show/126101930","Marie-Prune",17272,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/fc7c8e52-ebab-4330-8329-e7306cb5b90b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fc7c8e52-ebab-4330-8329-e7306cb5b90b.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Le Lieu",46.63125,6.26119,"Entire home","Entire home/apt",6,"1.5 baths",4,5,30,5,5,30,30,5,30,TRUE,0,0,0,19,19846,1,1,0,19570,19570,5,5,5,5,5,5,4,FALSE,1,1,0,0,0.11,100,100,33.3333333333333
872922746590246400,"https://www.airbnb.com/rooms/872922746590246464",20240503175201,19847,"city scrape","Appartement plein centre-ville","https://a0.muscache.com/pictures/miso/Hosting-872922746590246464/original/a9ca0d4f-d643-49e3-b8c2-994f95a39b97.jpeg",159333876,"https://www.airbnb.com/users/show/159333876","Ferdinand",17489,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/3aacc3f8-8c4e-42a0-b8d1-7694f554934f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3aacc3f8-8c4e-42a0-b8d1-7694f554934f.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Lausanne",46.5204468,6.6384299,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,3,1,1,3,3,1,3,TRUE,0,0,0,245,19847,5,5,0,19490,19765,4.8,4.8,4.8,5,4.6,5,4.6,FALSE,1,1,0,0,0.42,50,46,42
873340023417476352,"https://www.airbnb.com/rooms/873340023417476366",20240503175201,19846,"city scrape","Chambre salon dans appartement avec belle terrasse","https://a0.muscache.com/pictures/f4c8377f-29f2-4531-8667-ffdd5a0d5499.jpg",97657429,"https://www.airbnb.com/users/show/97657429","Diego",17076,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/674300a4-f1ee-4bb6-bd78-4f4bc2aa3dc3.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/674300a4-f1ee-4bb6-bd78-4f4bc2aa3dc3.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Lausanne",46.5426,6.64558,"Shared room in rental unit","Shared room",4,"1 shared bath",2,2,10,2,2,10,10,2,10,TRUE,27,53,83,358,19846,5,5,0,19512,19590,5,5,4.8,5,5,4,4.6,FALSE,2,1,0,1,0.45,60,50,50
875056103085109248,"https://www.airbnb.com/rooms/875056103085109303",20240503175201,19846,"city scrape","Chambre ensoleillée (sans douche)","https://a0.muscache.com/pictures/miso/Hosting-875056103085109303/original/0d491899-f369-4ca7-9d13-b9b856ca9020.jpeg",290322204,"https://www.airbnb.com/users/show/290322204","Elizabeth",18138,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/c9f92add-dea6-4b03-85cd-ac841edecc28.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c9f92add-dea6-4b03-85cd-ac841edecc28.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Rolle",46.45666,6.33022,"Entire home","Entire home/apt",2,"Half-bath",1,1,365,1,1,365,365,1,365,TRUE,24,32,47,200,19846,52,51,0,19475,19721,4.77,4.83,4.71,4.92,4.69,4.73,4.73,TRUE,2,2,0,0,4.19,100,100,29.5
875057318943715712,"https://www.airbnb.com/rooms/875057318943715667",20240503175201,19846,"city scrape","15 min de la plage à pied (Lac)","https://a0.muscache.com/pictures/hosting/Hosting-875057318943715667/original/09dad45b-98f4-4bcb-be65-10b4a9255fdf.jpeg",5451484,"https://www.airbnb.com/users/show/5451484","Alban",15777,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/d713867a-0d2d-4360-89de-9b6ff227757a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d713867a-0d2d-4360-89de-9b6ff227757a.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Perroy",46.4681650551658,6.36623018570555,"Entire home","Entire home/apt",10,"2 baths",8,7,21,7,14,21,21,7.4,21,TRUE,0,0,5,23,19846,2,2,0,19575,19582,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.22,100,67,21.5
875267948919768704,"https://www.airbnb.com/rooms/875267948919768752",20240503175201,19846,"city scrape","Charming two bedroom apartment in Leysin","https://a0.muscache.com/pictures/hosting/Hosting-875267948919768752/original/d62e964e-f1bc-49ac-92fd-0182c4dd003a.jpeg",506573460,"https://www.airbnb.com/users/show/506573460","Juliette",19438,"within an hour",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",1,1,FALSE,FALSE,"Leysin",46.34407,7.0055,"Entire rental unit","Entire home/apt",4,"1 bath",3,5,21,4,6,21,21,5.4,21,TRUE,4,4,5,123,19846,8,8,1,19579,19843,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.9,100,100,25.25
876606681134562560,"https://www.airbnb.com/rooms/876606681134562547",20240503175201,19846,"city scrape","Un Mobilhome tout confort au VD8","https://a0.muscache.com/pictures/miso/Hosting-876606681134562547/original/7b1dc6c4-0a1a-4804-a97d-055646497eb0.jpeg",396434830,"https://www.airbnb.com/users/show/396434830","Camping CCRY",18728,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/4a38e3eb-c11a-402d-9f07-b9a774aeb369.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4a38e3eb-c11a-402d-9f07-b9a774aeb369.jpg?aki_policy=profile_x_medium",17,18,TRUE,TRUE,"Cheseaux-Noréaz",46.8048619,6.7174429,"Camper/RV","Entire home/apt",6,"1 bath",6,2,365,2,7,365,365,2.9,365,TRUE,16,34,34,94,19846,2,2,1,19617,19838,4.5,4.5,4.5,5,4.5,5,4.5,TRUE,16,16,0,0,0.26,100,100,22.3333333333333
876651515392590080,"https://www.airbnb.com/rooms/876651515392590030",20240503175201,19846,"city scrape","Mobil Home du Lac","https://a0.muscache.com/pictures/miso/Hosting-876651515392590030/original/2643131b-131b-4016-8b26-2aa33005dae4.jpeg",396434830,"https://www.airbnb.com/users/show/396434830","Camping CCRY",18728,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/4a38e3eb-c11a-402d-9f07-b9a774aeb369.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4a38e3eb-c11a-402d-9f07-b9a774aeb369.jpg?aki_policy=profile_x_medium",17,18,TRUE,TRUE,"Cheseaux-Noréaz",46.8031,6.71846,"Tiny home","Entire home/apt",7,"1 bath",5,2,365,2,7,365,365,2.8,365,TRUE,7,26,26,72,19846,4,3,0,19478,19596,4.5,4.5,4.75,4.75,4.5,4.75,4,TRUE,16,16,0,0,0.33,100,100,19.2857142857143
876841764275952896,"https://www.airbnb.com/rooms/876841764275952835",20240503175201,19846,"city scrape","Chambre privée et douche/WC - Parking gratuit","https://a0.muscache.com/pictures/87aae9d7-32bd-4592-aa55-d3b9a58e06ce.jpg",3574506,"https://www.airbnb.com/users/show/3574506","Lilia",15598,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/13d1e250-891a-4afd-86df-2c49871d5949.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/13d1e250-891a-4afd-86df-2c49871d5949.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Chavornay",46.70914,6.57183,"Private room in rental unit","Private room",4,"1 private bath",4,3,90,3,3,90,90,3,90,TRUE,27,57,87,87,19846,16,16,0,19484,19790,4.75,4.81,5,4.93,4.88,4.75,4.75,FALSE,1,0,1,0,1.32,100,76,65
877125237424291584,"https://www.airbnb.com/rooms/877125237424291587",20240503175201,19846,"city scrape","Magnifique appartement","https://a0.muscache.com/pictures/miso/Hosting-877125237424291587/original/3f588d75-e233-4313-afe1-21830e868ed8.jpeg",420404257,"https://www.airbnb.com/users/show/420404257","Ricardo",18866,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-420404257/original/627b5594-6d3b-47d8-83c0-aae88d911287.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-420404257/original/627b5594-6d3b-47d8-83c0-aae88d911287.jpeg?aki_policy=profile_x_medium",1,4,TRUE,TRUE,"Vevey",46.46075,6.84756,"Entire rental unit","Entire home/apt",4,"1 bath",0,3,365,1,3,365,365,3,365,TRUE,14,26,44,199,19846,7,7,2,19704,19834,4.57,4.57,4.86,4.71,4.71,5,4.71,TRUE,1,1,0,0,1.47,100,99,33.25
877218388051849600,"https://www.airbnb.com/rooms/877218388051849538",20240503175201,19847,"city scrape","Joli 1.5 pièce Lausanne Centre","https://a0.muscache.com/pictures/d8b8c5d3-a14d-4fc1-ab39-0e0721e26cdc.jpg",64401272,"https://www.airbnb.com/users/show/64401272","Sonny",16885,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/afed8fa5-3de5-448b-bc49-f543c0d216f6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/afed8fa5-3de5-448b-bc49-f543c0d216f6.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Lausanne",46.52565,6.62923,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,2,2,2,2,19847,9,8,0,19477,19599,4.89,5,4.78,5,5,5,4.56,FALSE,1,1,0,0,0.73,100,100,61
877552999968415360,"https://www.airbnb.com/rooms/877552999968415361",20240503175201,19846,"city scrape","Studio à côté du lac leman","https://a0.muscache.com/pictures/miso/Hosting-877552999968415361/original/0e52da5e-04c0-426a-bdc5-61811e2ec041.jpeg",170960109,"https://www.airbnb.com/users/show/170960109","José",17562,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/48cbbb7c-597e-46d2-a318-8f2490f325fa.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/48cbbb7c-597e-46d2-a318-8f2490f325fa.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"La Tour-de-Peilz",46.45721,6.85739,"Shared room in rental unit","Shared room",2,"1 shared bath",0,1,10,1,1,10,10,1,10,TRUE,0,24,53,54,19846,7,7,0,19482,19684,4.71,4.71,4.71,4.71,4.43,4.86,4.71,FALSE,1,0,0,1,0.58,90,54,50
879363904480876032,"https://www.airbnb.com/rooms/879363904480876003",20240503175201,19846,"city scrape","Apartment in center of Leysin!","https://a0.muscache.com/pictures/miso/Hosting-879363904480876003/original/cb130527-348a-47a2-81c3-72a65f987e9d.jpeg",371114470,"https://www.airbnb.com/users/show/371114470","Marketa",18543,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/1c49d859-52ac-4c37-873b-9a5d9da9f708.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1c49d859-52ac-4c37-873b-9a5d9da9f708.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Leysin",46.3446704,7.0138483,"Entire rental unit","Entire home/apt",4,"1 bath",2,2,62,1,5,62,62,3.1,62,TRUE,9,34,34,265,19846,5,5,0,19728,19768,4.8,4.8,4.8,4.8,4.8,4.8,4.8,FALSE,1,1,0,0,1.26,100,89,20
